state,row,col,covered,n_actions_covered,pi_d_star_V,pi_d_star_action,best_config_action,argmax_disagree,rank_correlation,ppo_discounted_return,ppo_discounted_return_stderr,value_gap,is_disagreement,severity_raw,severity,statistically_significant,true_value_pi_beta,critic_pred_pi_beta,critic_abs_error,n_pi_d_star_action,n_best_config_action,pair_min_samples,pi_d_star_action_cross,pi_d_star_V_cross,argmax_disagree_cross,rank_correlation_cross,value_gap_cross,is_disagreement_cross,severity_raw_cross,statistically_significant_cross,is_disagreement_strict,references_agree_on_action,severity_raw_strict,severity_strict
674,22,14,False,0,-50.0,0,1,1,,0.00495937003352836,0.01949220588494918,-50.004959370033525,0,0.0,0.0,0,-1.0408948602000305,-2.0076966285705566,0.9668017683705261,0,0,0,0,-50.0,1,,-50.004959370033525,0,0.0,0,0,1,0.0,0.0
675,22,15,False,0,-50.0,0,3,1,,-0.30985789342242737,0.17531407509574337,-49.690142106577575,0,0.0,0.0,0,-1.9064748163301617,-1.7911064624786377,0.115368353851524,0,0,0,0,-50.0,1,,-49.690142106577575,0,0.0,0,0,1,0.0,0.0
676,22,16,True,1,-0.0498376433835538,1,1,0,0.7745966692414834,-0.15502422393449145,0.11737784107985519,0.10518658055093764,0,0.0,0.0,0,-1.926290465595779,-1.857076644897461,0.06921382069831816,5,5,5,1,-1.3690666216338727,0,0.7745966692414834,-1.2140423976993813,0,0.0,0,0,1,0.0,0.0
677,22,17,True,2,0.10758389667771828,3,3,0,0.9486832980505139,-1.3395670153538783,0.241082528664222,1.4471509120315966,0,0.0,0.0,0,-1.443531839494967,-1.5666592121124268,0.12312737261745976,21,21,21,3,-0.038488963685815294,0,0.9486832980505139,1.3010780516680631,0,0.0,0,0,1,0.0,0.0
678,22,18,True,2,0.15295089605377793,0,0,0,0.9486832980505139,-1.3669433163263507,0.24183501022537246,1.5198942123801287,0,0.0,0.0,0,-1.4025872928969352,-1.2484204769134521,0.15416681598348303,82,82,82,0,0.029812327493388927,0,0.9486832980505139,1.3967556438197397,0,0.0,0,0,1,0.0,0.0
679,22,19,True,2,0.24353299628827946,0,3,1,0.7378647873726218,-2.56614083437926,0.0319201410468509,2.8096738306675397,1,2.8096738306675397,0.928502976964206,1,-1.3064444034589464,-1.1993509531021118,0.1070934503568346,2,2,2,0,0.16856209032021524,1,0.7378647873726218,2.7347029246994756,1,2.7347029246994756,1,1,1,2.7347029246994756,0.9100936385685707
680,22,20,True,1,0.21109766699594892,2,1,1,0.2581988897471611,-2.56614083437926,0.0319201410468509,2.777238501375209,1,2.777238501375209,0.9177841883710162,1,-1.406429923188051,-1.4189424514770508,0.012512528288999736,3,0,0,2,0.1334056338367931,1,0.2581988897471611,2.6995464682160533,1,2.6995464682160533,1,1,1,2.6995464682160533,0.8983937690466585
681,22,21,True,2,0.4104129543263759,3,3,0,0.9486832980505139,0.4200554416986759,0.013406564340184645,-0.009642487372300002,0,0.0,0.0,0,-0.15755984974786405,-0.6408098340034485,0.4832499842555844,243,243,243,3,0.31426276298732336,0,0.9486832980505139,-0.10579267871135256,0,0.0,0,0,1,0.0,0.0
682,22,22,True,3,0.4541012115907156,3,3,0,1.0,0.30268536036410687,0.1532636333709498,0.15141585122660872,0,0.0,0.0,0,0.024698823239551373,-0.4677121043205261,0.4924109275600775,286,286,286,3,0.37844423372717034,0,0.7999999999999999,0.07575887336306347,0,0.0,0,0,1,0.0,0.0
683,22,23,True,3,0.4964307849543217,3,3,0,0.39999999999999997,0.33942293461245504,0.15528386202937722,0.15700785034186665,0,0.0,0.0,0,0.1104957372669229,-0.5405445098876953,0.6510402471546182,269,269,269,3,0.41905365852794985,0,0.39999999999999997,0.0796307239154948,0,0.0,0,0,1,0.0,0.0
684,22,24,True,3,0.5354615007761189,3,3,0,1.0,0.5317828133171107,0.013121628666744442,0.003678687459008123,0,0.0,0.0,0,0.16178812300084552,-0.24174605309963226,0.4035341761004778,194,194,194,3,0.457487313836821,0,0.7999999999999999,-0.07429549948028974,0,0.0,0,0,1,0.0,0.0
685,22,25,True,2,0.575218881589259,1,1,0,0.9486832980505139,0.4120331224091583,0.15893303941049347,0.16318575918010075,0,0.0,0.0,0,0.23228567689391968,-0.08682005107402802,0.31910572796794767,254,254,254,1,0.4973847259944962,0,0.9486832980505139,0.08535160358533789,0,0.0,0,0,1,0.0,0.0
686,22,26,False,0,-50.0,0,1,1,,0.6268092698627526,0.008263234174164845,-50.626809269862754,0,0.0,0.0,0,0.3084918470720355,-0.6506134271621704,0.9591052742342059,0,0,0,0,-50.0,1,,-50.626809269862754,0,0.0,0,0,1,0.0,0.0
687,22,27,True,1,0.5178383532477177,1,3,1,0.2581988897471611,-2.598060975426111,2.037621039635e-16,3.1158993286738284,1,3.1158993286738284,1.0,1,-2.6169264545444504,-0.7807824015617371,1.8361440529827133,1,0,0,1,-0.8239347409387954,1,0.2581988897471611,1.7741262344873154,1,1.7741262344873154,1,1,1,1.7741262344873154,0.5904191586740463
688,22,28,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.622107600498724,-0.8924911022186279,1.729616498280096,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
689,22,29,False,0,-50.0,0,2,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.619898118162673,-1.0775765180587769,1.5423216001038962,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
690,23,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.922180993097127,-1.7003103494644165,1.2218706436327107,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
691,23,1,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9828412432884415,-1.6458542346954346,1.336987008593007,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
692,23,2,False,0,-50.0,0,1,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.984313225657358,-1.532494068145752,1.451819157511606,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
693,23,3,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9562983080705534,-2.2545828819274902,0.7017154261430631,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
694,23,4,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9684067708528996,-2.3572425842285156,0.611164186624384,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
695,23,5,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.967185386620298,-2.474555253982544,0.49263013263775424,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
696,23,6,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.998838499299083,-2.558615207672119,0.44022329162696394,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
697,23,7,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9999208621934144,-2.7078869342803955,0.29203392791301885,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
698,23,8,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9605368234921685,-1.6969339847564697,1.2636028387356988,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
699,23,9,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9988131019444633,-2.087329149246216,0.9114839526982474,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
700,23,10,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.999921854816869,-2.398448944091797,0.601472910725072,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
701,23,11,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9999563513081053,-2.6444504261016846,0.35550592520642077,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
702,23,12,True,4,-0.02058752827455457,1,1,0,0.19999999999999998,-0.01934839427534617,0.017294262526885606,-0.0012391339992084,0,0.0,0.0,0,-0.9128224626442386,-1.4333163499832153,0.5204938873389767,142,142,142,1,-0.022495399659687127,0,0.316227766016838,-0.0031470053843409562,0,0.0,0,0,1,0.0,0.0
703,23,13,False,0,-50.0,0,3,1,,0.010967238972069592,0.019186931178491094,-50.01096723897207,0,0.0,0.0,0,-0.9041192286721436,-1.6800223588943481,0.7759031302222046,0,0,0,0,-50.0,1,,-50.01096723897207,0,0.0,0,0,1,0.0,0.0
704,23,14,True,1,0.052282795083477954,1,1,0,0.7745966692414834,0.04725365137758409,0.017302764507454715,0.005029143705893864,0,0.0,0.0,0,-0.8584861602126075,-1.6081794500350952,0.7496932898224877,1,1,1,1,-2.5611906406598823,0,0.7745966692414834,-2.6084442920374666,0,0.0,0,0,1,0.0,0.0
705,23,15,True,1,-0.07904717100297184,3,3,0,0.7745966692414834,-0.030212618987883178,0.013242806201087295,-0.04883455201508867,0,0.0,0.0,0,-1.9805936260051495,-1.3183742761611938,0.6622193498439557,2,2,2,3,-0.10448784325920658,0,0.7745966692414834,-0.07427522427132341,0,0.0,0,0,1,0.0,0.0
706,23,16,True,2,-0.020038024297076823,3,3,0,0.9486832980505139,-0.13841688544910608,0.13033441582576633,0.11837886115202925,0,0.0,0.0,0,-1.9694560774270018,-1.663582682609558,0.3058733948174437,4,4,4,3,-0.07286881888857276,0,0.9486832980505139,0.06554806656053332,0,0.0,0,0,1,0.0,0.0
707,23,17,True,2,0.08456760927886066,3,1,1,0.7378647873726218,-0.24663395755843115,0.180453376141153,0.3312015668372918,1,0.3312015668372918,0.10945101079956031,0,-1.9754234157387307,-1.4760231971740723,0.49940021856465844,1,17,1,3,-0.005017573153127888,1,0.7378647873726218,0.24161638440530325,1,0.24161638440530325,0,1,1,0.24161638440530325,0.08040856373654175
708,23,18,True,1,0.1157248571801095,3,3,0,0.7745966692414834,-2.4426916790882998,0.1258721508192768,2.5584165362684095,0,0.0,0.0,0,-1.4982811853861904,-1.6083091497421265,0.11002796435593609,1,1,1,3,0.030215216744292495,0,0.7745966692414834,2.472906895832592,0,0.0,0,0,1,0.0,0.0
709,23,19,True,1,0.14719682475712853,3,3,0,0.7745966692414834,-2.56614083437926,0.0319201410468509,2.7133376591363887,0,0.0,0.0,0,-1.4535348738238723,-1.5555589199066162,0.10202404608274396,1,1,1,3,0.06425743756591858,0,0.7745966692414834,2.630398271945179,0,0.0,0,0,1,0.0,0.0
710,23,20,True,1,0.1789866909965417,0,0,0,0.7745966692414834,-2.56614083437926,0.0319201410468509,2.745127525375802,0,0.0,0.0,0,-1.4324969171313695,-1.3578294515609741,0.07466746557039539,1,1,1,0,0.09863922226806919,0,0.7745966692414834,2.6647800566473294,0,0.0,0,0,1,0.0,0.0
711,23,21,True,1,0.18846312411919833,3,3,0,0.7745966692414834,-2.5456573481502134,0.038915682205840275,2.734120472269412,0,0.0,0.0,0,-2.7584300360205884,-0.5775384902954102,2.1808915457251783,18,18,18,3,-0.6835087439899842,0,0.7745966692414834,1.8621486041602293,0,0.0,0,0,1,0.0,0.0
712,23,22,True,3,0.21082379447061306,3,1,1,0.39999999999999997,-2.5456573481502134,0.038915682205840275,2.756481142620826,1,2.756481142620826,0.9109245774129786,1,-2.868521699432334,-0.3535439968109131,2.514977702621421,1,22,1,2,-0.7103003243933098,1,0.39999999999999997,1.8353570237569037,1,1.8353570237569037,1,0,0,0.0,0.0
713,23,23,True,1,0.2432563573737988,1,1,0,0.7745966692414834,-2.4063785341756136,0.15771458478712724,2.6496348915494123,0,0.0,0.0,0,-2.7652360412695467,-0.18054024875164032,2.5846957925179064,17,17,17,1,-0.751059293783498,0,0.7745966692414834,1.6553192403921155,0,0.0,0,0,1,0.0,0.0
714,23,24,True,2,0.5802492500311429,3,3,0,0.9486832980505139,0.26194435733600685,0.21899240813178947,0.31830489269513607,0,0.0,0.0,0,-0.15703903024287655,-0.39282530546188354,0.235786275219007,8,8,8,3,0.46864395126905245,0,0.9486832980505139,0.2066995939330456,0,0.0,0,0,1,0.0,0.0
715,23,25,True,3,0.6164133831925158,3,1,1,0.7999999999999999,0.6269172567183074,0.010396070281423813,-0.01050387352579163,0,0.0,0.0,0,0.28591794780155433,0.22276712954044342,0.06315081826111091,20,276,20,1,0.5394865336635282,0,0.7999999999999999,-0.08743072305477928,0,0.0,0,0,0,0.0,0.0
716,23,26,True,2,0.6527946216948334,1,1,0,0.9486832980505139,0.6617078433038943,0.010438881985276508,-0.00891322160906094,0,0.0,0.0,0,0.3479866048832605,0.10364849865436554,0.24433810622889496,26,26,26,1,-0.6696245577854615,0,0.9486832980505139,-1.3313324010893557,0,0.0,0,0,1,0.0,0.0
717,23,27,True,2,0.553372073310268,1,3,1,0.7378647873726218,-2.5729682955480078,0.0250926798781032,3.126340368858276,1,3.126340368858276,1.0,1,-2.6073410674865225,-0.4227909445762634,2.184550122910259,2,13,2,1,0.5289107602923016,1,0.7378647873726218,3.1018790558403095,1,3.1018790558403095,1,1,1,3.1018790558403095,1.0
718,23,28,True,2,0.5178383532477177,2,3,1,0.7378647873726218,-2.5729682955480078,0.0250926798781032,3.0908066487957253,1,3.0908066487957253,1.0,1,-2.6628152590583363,-0.8081672787666321,1.8546479802917042,13,7,7,2,0.48975609292594235,1,0.7378647873726218,3.06272438847395,1,3.06272438847395,1,1,1,3.06272438847395,1.0
719,23,29,True,2,0.4826599703857928,2,1,1,0.7378647873726218,-2.5729682955480078,0.0250926798781032,3.0556282659338008,1,3.0556282659338008,1.0,1,-2.7203623258341896,-0.8909649848937988,1.8293973409403907,7,4,4,2,0.4510358621589127,1,0.7378647873726218,3.0240041577069205,1,3.0240041577069205,1,1,1,3.0240041577069205,1.0
720,24,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9836644042759373,-1.2300395965576172,1.75362480771832,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
721,24,1,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9845511946258405,-1.3762390613555908,1.6083121332702497,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
722,24,2,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9844870383824462,-1.6056989431381226,1.3787880952443237,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
723,24,3,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9567710167216092,-2.189314603805542,0.7674564129160673,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
724,24,4,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9781897143881118,-2.419473886489868,0.5587158278982436,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
725,24,5,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9992257884664415,-2.404675006866455,0.5945507815999864,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
726,24,6,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9998987577568603,-2.4993977546691895,0.5005010030876709,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
727,24,7,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.999920684751319,-2.621119499206543,0.37880118554477615,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
728,24,8,False,0,-50.0,0,1,1,,-0.21654199545597672,0.01330579256938372,-49.78345800454402,0,0.0,0.0,0,-1.8515096920244918,-1.5632622241973877,0.2882474678271041,0,0,0,0,-50.0,1,,-49.78345800454402,0,0.0,0,0,1,0.0,0.0
729,24,9,False,0,-50.0,0,1,1,,-0.16000002335391172,0.02453243539036046,-49.83999997664609,0,0.0,0.0,0,-0.9916186882360429,-1.4288532733917236,0.4372345851556807,0,0,0,0,-50.0,1,,-49.83999997664609,0,0.0,0,0,1,0.0,0.0
730,24,10,True,2,-0.051549971072767826,3,3,0,0.9486832980505139,-0.06240631547914159,0.01750100720985553,0.010856344406373765,0,0.0,0.0,0,-0.9204696039085156,-1.1337867975234985,0.21331719361498291,723,723,723,3,-0.05448055508291264,0,0.9486832980505139,0.00792576039622895,0,0.0,0,0,1,0.0,0.0
731,24,11,True,2,-0.018168881502140927,3,1,1,0.7378647873726218,-0.029399535011169937,0.020552675035550153,0.01123065350902901,1,0.01123065350902901,0.0037113543581353946,0,-0.8967048286230803,-1.3442296981811523,0.447524869558072,288,450,288,1,-0.019606362012301322,0,0.9486832980505139,0.009793172998868616,0,0.0,0,0,0,0.0,0.0
732,24,12,True,3,0.013245492982707753,3,3,0,0.7999999999999999,0.008236795248995427,0.02126163566644654,0.0050086977337123265,0,0.0,0.0,0,-0.8613460563246627,-1.5172126293182373,0.6558665729935746,421,421,421,3,0.012818793528288722,0,0.7999999999999999,0.004581998279293295,0,0.0,0,0,1,0.0,0.0
733,24,13,True,3,0.047544222943274206,1,1,0,0.39999999999999997,0.04725365137758409,0.017302764507454715,0.00029057156569011616,0,0.0,0.0,0,-0.8097108150856005,-1.1765801906585693,0.36686937557296884,471,471,471,1,0.04754960086251192,0,0.39999999999999997,0.00029594948492783074,0,0.0,0,0,1,0.0,0.0
734,24,14,True,2,0.08311393375043,3,3,0,0.9486832980505139,0.08968774382011561,0.023426490400237178,-0.006573810069685618,0,0.0,0.0,0,-0.8117254820278857,-1.2887303829193115,0.4770049008914258,19,19,19,3,0.007861127705650764,0,0.9486832980505139,-0.08182661611446485,0,0.0,0,0,1,0.0,0.0
735,24,15,True,2,0.11598664052215216,1,1,0,0.9486832980505139,0.11611347778138774,0.02300851964554812,-0.0001268372592355821,0,0.0,0.0,0,-0.7795119367500905,-1.1305160522460938,0.3510041154960033,53,53,53,1,0.11014083564351967,0,0.9486832980505139,-0.005972642137868064,0,0.0,0,0,1,0.0,0.0
736,24,16,True,1,0.04196933133161619,3,3,0,0.7745966692414834,-0.11426236591770478,0.13161012028880703,0.15623169724932096,0,0.0,0.0,0,-1.9380178917550748,-1.0346394777297974,0.9033784140252774,18,18,18,3,-0.056381193992243575,0,0.7745966692414834,0.0578811719254612,0,0.0,0,0,1,0.0,0.0
737,24,17,True,2,0.06752587471162118,3,3,0,0.9486832980505139,-0.06554156488103557,0.09681303114010482,0.13306743959265677,0,0.0,0.0,0,-2.0146870023057963,-1.2153139114379883,0.7993730908678081,22,22,22,3,-0.03068564378511722,0,0.9486832980505139,0.034855921095918355,0,0.0,0,0,1,0.0,0.0
738,24,18,True,2,0.10461688635866254,3,1,1,0.7378647873726218,0.07240569478078082,0.02184657666741268,0.032211191577881715,1,0.032211191577881715,0.01064471859515514,0,-2.0228098602831652,-1.1481928825378418,0.8746169777453234,2,26,2,3,0.0017400441009144164,1,0.7378647873726218,-0.07066565067986641,0,0.0,0,0,1,0.0,0.0
739,24,19,True,2,0.1359766522102124,1,1,0,0.9486832980505139,0.12008135297768263,0.017726861460462564,0.015895299232529775,0,0.0,0.0,0,-2.013400458408039,-1.0372542142868042,0.9761462441212347,4,4,4,1,0.06794740551159317,0,0.9486832980505139,-0.05213394746608946,0,0.0,0,0,1,0.0,0.0
740,24,20,True,2,0.23913357117998207,3,3,0,0.9486832980505139,0.11697153645622904,0.1432721711173822,0.12216203472375303,0,0.0,0.0,0,-1.9482166299080943,-0.8249964118003845,1.1232202181077098,19,19,19,3,0.20992407375470334,0,0.9486832980505139,0.0929525372984743,0,0.0,0,0,1,0.0,0.0
741,24,21,True,3,0.2718520914236665,1,1,0,1.0,0.2905003328350158,0.01596732518540465,-0.018648241411349298,0,0.0,0.0,0,-1.9327448737966835,-0.6890051960945129,1.2437396777021705,18,18,18,1,0.245964286990106,0,1.0,-0.044536045844909805,0,0.0,0,0,1,0.0,0.0
742,24,22,True,2,0.17636269598984095,3,3,0,0.9486832980505139,-2.5456573481502134,0.038915682205840275,2.7220200441400544,0,0.0,0.0,0,-2.87535982160323,-1.0082170963287354,1.8671427252744945,87,87,87,0,-0.7356986478628588,1,0.7378647873726218,1.8099587002873547,1,1.8099587002873547,1,0,0,0.0,0.0
743,24,23,True,3,0.21082379447061306,0,1,1,0.19999999999999998,-2.5456573481502134,0.038915682205840275,2.756481142620826,1,2.756481142620826,0.9109245774129786,1,-2.8748211372263497,-0.609688937664032,2.2651321995623177,2,378,2,2,-0.7605673830494469,1,0.39999999999999997,1.7850899651007666,1,1.7850899651007666,1,0,0,0.0,0.0
744,24,24,True,1,0.6174782083912755,3,3,0,0.7745966692414834,0.6304450685077375,0.008006450624339665,-0.012966860116461976,0,0.0,0.0,0,0.2971622489772378,-0.7170812487602234,1.0142434977374613,22,22,22,3,0.574831792283495,0,0.7745966692414834,-0.0556132762242425,0,0.0,0,0,1,0.0,0.0
745,24,25,True,3,0.6557584003630855,3,3,0,0.7999999999999999,0.6635533326927501,0.010530534124202908,-0.00779493232966455,0,0.0,0.0,0,0.3332026768182189,-0.04364650323987007,0.376849180058089,229,229,229,3,0.6138689944924329,0,0.7999999999999999,-0.049684338200317146,0,0.0,0,0,1,0.0,0.0
746,24,26,True,3,0.697667763391842,1,1,0,1.0,0.5379710649507933,0.1654004349920759,0.15969669844104872,0,0.0,0.0,0,0.40141983651486324,0.46594980359077454,0.0645299670759113,232,232,232,1,0.6563978796740992,0,0.7999999999999999,0.11842681472330596,0,0.0,0,0,1,0.0,0.0
747,24,27,True,2,0.6606910864284758,2,1,1,0.7378647873726218,-2.3461919040777146,0.17172925325073166,3.0068829905061905,1,3.0068829905061905,0.9936739907652253,1,-2.2441786042068785,-0.07537166774272919,2.1688069364641493,4,13,4,2,0.605068130508747,1,0.7378647873726218,2.9512600345864617,1,2.9512600345864617,1,1,1,2.9512600345864617,0.9821626177307586
748,24,28,True,2,0.4133550383095145,3,3,0,0.9486832980505139,-2.5729682955480078,0.0250926798781032,2.986323333857522,0,0.0,0.0,0,-2.8169828200483518,-1.5013004541397095,1.3156823659086423,5,5,5,3,0.37487948853221026,0,0.9486832980505139,2.947847784080218,0,0.0,0,0,1,0.0,0.0
749,24,29,True,2,0.4478333713524871,0,2,1,0.7378647873726218,-2.5729682955480078,0.0250926798781032,3.020801666900495,1,3.020801666900495,0.9982736465425092,1,-2.781098785230749,-1.2866568565368652,1.4944419286938837,4,6,4,0,0.4127452478834262,1,0.7378647873726218,2.985713543431434,1,2.985713543431434,1,1,1,2.985713543431434,0.9936285502614818
750,25,0,False,0,-50.0,0,3,1,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.9453749101037947,-1.2473417520523071,1.6980331580514876,0,0,0,0,-50.0,1,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
751,25,1,False,0,-50.0,0,0,0,,-2.598060975426111,2.037621039635e-16,-47.40193902457389,0,0.0,0.0,0,-2.983458075404663,-1.321643352508545,1.6618147228961182,0,0,0,0,-50.0,0,,-47.40193902457389,0,0.0,0,0,1,0.0,0.0
752,25,2,False,0,-50.0,0,3,1,,-0.3859373562372602,0.013173436704666261,-49.61406264376274,0,0.0,0.0,0,-1.5145994828661171,-1.1122663021087646,0.40233318075735247,0,0,0,0,-50.0,1,,-49.61406264376274,0,0.0,0,0,1,0.0,0.0
753,25,3,False,0,-50.0,0,3,1,,-0.3590403545223312,0.017703309554292786,-49.64095964547767,0,0.0,0.0,0,-1.5012094439856862,-1.1750755310058594,0.32613391297982686,0,0,0,0,-50.0,1,,-49.64095964547767,0,0.0,0,0,1,0.0,0.0
754,25,4,False,0,-50.0,0,3,1,,-0.3206135563345923,0.015072069798006868,-49.67938644366541,0,0.0,0.0,0,-1.4844621593943876,-1.2025808095932007,0.28188134980118695,0,0,0,0,-50.0,1,,-49.67938644366541,0,0.0,0,0,1,0.0,0.0
755,25,5,True,1,-0.3038541281782606,3,3,0,0.7745966692414834,-0.3095101298234175,0.017852907762346895,0.0056560016451569495,0,0.0,0.0,0,-1.4674383341430013,-1.2393288612365723,0.22810947290642902,1,1,1,3,-1.6357017914909924,0,0.7745966692414834,-1.3261916616675749,0,0.0,0,0,1,0.0,0.0
756,25,6,True,2,-0.276620332170518,1,1,0,0.9486832980505139,-0.27017022730472845,0.016771813158576742,-0.006450104865789563,0,0.0,0.0,0,-1.4502177712768114,-1.2464563846588135,0.20376138661799792,27,27,27,1,-0.3136604453313548,0,0.9486832980505139,-0.04349021802662634,0,0.0,0,0,1,0.0,0.0
757,25,7,True,3,-0.30536513834345763,2,2,0,1.0,-0.313605595283297,0.01750666223849776,0.00824045693983938,0,0.0,0.0,0,-1.4942680980054557,-1.3701568841934204,0.12411121381203527,113,113,113,2,-0.3426784259380914,0,0.9486832980505139,-0.02907283065479438,0,0.0,0,0,1,0.0,0.0
758,25,8,False,0,-50.0,0,1,1,,-0.19664421116771694,0.015860291496976812,-49.803355788832285,0,0.0,0.0,0,-1.3855481468677955,-1.3971138000488281,0.011565653181032642,0,0,0,0,-50.0,1,,-49.803355788832285,0,0.0,0,0,1,0.0,0.0
759,25,9,True,1,-0.11397595648342053,3,3,0,0.7745966692414834,-0.14013990492822245,0.023626150809760795,0.026163948444801924,0,0.0,0.0,0,-0.9678655188750662,-1.3018686771392822,0.334003158264216,1,1,1,3,-2.713849719519211,0,0.7745966692414834,-2.5737098145909885,0,0.0,0,0,1,0.0,0.0
760,25,10,True,1,-0.08482419914542705,0,0,0,0.7745966692414834,-0.08100021197807201,0.02133704641869188,-0.0038239871673550335,0,0.0,0.0,0,-0.9444042582757628,-1.2140986919403076,0.2696944336645448,25,25,25,0,-0.1547168320623648,0,0.7745966692414834,-0.07371662008429279,0,0.0,0,0,1,0.0,0.0
761,25,11,True,2,0.013859621948097924,3,3,0,0.9486832980505139,0.015271982766573,0.017194928733932555,-0.0014123608184750756,0,0.0,0.0,0,-0.8811425013748397,-1.1058387756347656,0.2246962742599259,434,434,434,3,0.013005759263969508,0,0.9486832980505139,-0.0022662235026034913,0,0.0,0,0,1,0.0,0.0
762,25,12,True,2,0.04776172081648237,3,3,0,0.9486832980505139,0.0487937376691944,0.0173810458504332,-0.0010320168527120296,0,0.0,0.0,0,-0.8549189827382755,-0.9626466035842896,0.10772762084601406,164,164,164,3,0.0467892237403303,0,0.9486832980505139,-0.002004513928864096,0,0.0,0,0,1,0.0,0.0
